run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,MAE_tot_weights_Pad,MAE_tot_weights_Thd,MAE_tot_weights_Pap,MAE_tot_weights_Thp,MAE_vol_weights_Pad,MAE_vol_weights_Thd,MAE_vol_weights_Pap,MAE_vol_weights_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,RMSE_no_weights_Pad,RMSE_no_weights_Thd,RMSE_no_weights_Pap,RMSE_no_weights_Thp,RMSE_tot_weights_Pad,RMSE_tot_weights_Thd,RMSE_tot_weights_Pap,RMSE_tot_weights_Thp,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
3861,2P53861_PI,49.32173985811176,8.295517620026633,0.8265191449692553,1.0535868568989537,0.02232936443339255,0.24572638174739989,2.368643128817959,5.693954242724977,0.03531240885660511,0.6046143605129779,2.1287678552021467,5.387401001162949,0.036795951930372314,0.5688330213358616,2.286818411520652,6.856727111022993,0.03371796495084512,0.8527356070370965,1.5621902415787676,3.625264688010296,0.024096900441623388,0.3606760678893914,3.054467917667869,7.370765766648344,0.06296569758414028,1.3214057736240599,2.831577052971248,6.843374851595775,0.06108939534276581,0.8626287695035303,0.0274737982530383,0.1183230761418373,0.4379333579244411,0.0322981278920702,0.0453350225671168,0.0006819132913342,10.13509567115165,0.2405158622780986,0.0218242885068707,0.0833834659814851
3862,2P53862_PI,163.427782464913,29.88380846186248,3.637995538592786,5.0418296198510895,0.023546830904055585,0.24706526780989693,1.9436878651093021,3.129771114595201,0.032873668633720064,0.5994812448093338,2.476903109496526,3.5621691751482696,0.03301894005445044,0.5712042610788323,2.1021690122147234,4.197683778655436,0.030894439507447784,0.858842005020192,1.697376461260949,2.0988224302574072,0.021992045999217568,0.35575525307710293,2.6434781238307927,4.912915780395592,0.06165794453072729,1.3139127429608706,3.4567629411167275,5.727843477135546,0.05736234492107036,0.8748009515722186,0.0283484705564611,0.0488701042271644,0.0002638535771497,0.0159326896400573,0.023111668059911,0.1120641841230459,1.0706361709422043,0.1794004993138713,0.0456011007067848,0.0874495964850329
3863,2P53863_PI,77.67917068749303,35.28803691606841,1.478183863268626,5.705653656596795,0.022308177219625438,0.2520959048557777,1.947028465481537,4.169278260598753,0.036143227921356866,0.6038773484495092,1.837846688778149,5.5068089296792015,0.038143966074614254,0.5600281454666762,1.8748252869123947,6.3186989563221765,0.034868638571802515,0.8817121206185045,1.3638779673316455,2.944681467084022,0.02502465784547981,0.3473107023490797,2.5603258248808616,6.725307619686697,0.06384217134147623,1.3139755506803639,2.4109662605632334,8.707596078593657,0.0622537020195946,0.867239968295774,0.0036951187488855,0.0474030626795922,0.193164664774201,0.0299624494429597,0.0302161359292213,0.0446561322958395,1.22043577277326,0.4023141115141609,0.0025790404526395,0.0103835428833651
3864,2P53864_PI,77.03691622587816,9.860031410081639,1.3938051906873123,1.270654657159245,0.02236504601905443,0.24441536507687214,1.8516700347888972,5.480432699130141,0.03656116081221601,0.6021160986161724,1.7013885600481449,5.215098337066846,0.035343125562676145,0.5686594773718099,1.7437288377923084,6.604869050402031,0.03534608129777602,0.8480733091300606,1.261198103743765,3.5212244568615483,0.023406076288052725,0.36059832075037435,2.4596987719071786,7.045197674920869,0.06444576809602245,1.321901482650715,2.2407947520699287,6.619776267892686,0.060234337638084195,0.8638867723352136,0.0243944806096434,0.0354332528869613,0.2824398756615952,0.0153538554071045,0.035953919398489,0.0731413390561305,7.947527110427057,0.0706880914376783,0.0737639783022753,0.016327277299342
3865,2P53865_PI,90.64333532940158,7.619150472162939,1.7137507032475379,0.8879157518714071,0.023535606057949517,0.24748447523326444,1.787264400078341,5.907421136198246,0.034341091648972706,0.6038423183032069,1.7402675814756672,5.699772786430999,0.03567860415409691,0.5691913023332483,1.7288882989534122,7.205717976770616,0.03257544790429003,0.8506919285958265,1.2780030368870205,3.8000954122862782,0.023554655298292017,0.36137822538073294,2.359393761044452,7.565956882031337,0.06210307878607942,1.3228986551759039,2.2667362137191884,7.189101998341917,0.059543891605724784,0.8623729515663631,0.0042514641358721,0.1591706182767189,0.1318835746837689,0.0203617131485218,0.0126718447523607,0.0698395955077839,12.012522517094924,0.1564769038457083,0.0503887907474105,0.0237321518501441
3866,2P53866_PI,59.522020371461565,12.455921775396217,1.05679095509394,1.7516943714888396,0.02265442722385047,0.24501431840511298,2.277018246607882,5.016571847158101,0.03471178848912415,0.5994196466526721,2.095274432158888,4.626343303994388,0.03848707108060341,0.5673725129246197,2.2332317579939516,5.945128916596578,0.0334710390162606,0.8451183803602101,1.5214825537863197,3.1951279196537756,0.024948308555104853,0.3591428184058813,2.9491767621455245,6.532568364582301,0.06248624413421399,1.3200339836068817,2.8039136855371902,5.998374296348643,0.06213692926036571,0.8647870906782553,0.0261191736398391,0.0736012347700904,0.1980995344635115,0.0551960936536574,0.0220082110282867,0.1559651453640146,4.890376273086986,0.1193552618997252,0.0969260870066372,0.0252144016642251
3867,2P53867_PI,60.03770731541881,13.441083224649772,1.0517274138476327,1.9536928778710587,0.02280237416814784,0.2461105051139744,2.091184925962056,4.724987696751843,0.03385420727774302,0.5988347052890505,1.835225678508325,4.138411460673701,0.032612717996873,0.565525962444324,1.9533799034235986,5.429748510365958,0.031450845705384985,0.8469297707859341,1.382550546623348,2.9366318210562223,0.021966572379618927,0.35688978134419436,2.779272441819119,6.32971362387011,0.06190943341175966,1.3152244180747004,2.5115341481278697,5.513052482667446,0.057386779625428035,0.86381848653578,0.0092273489739434,0.2673916679041541,0.3054312768501238,0.0135136771601242,0.0466039201332374,0.1470391052652929,4.072914550876615,0.3545792745517689,0.0549739268245797,0.0862833392146025
3868,2P53868_PI,60.80516433182301,6.606911846882427,1.1148236051849336,0.7625772349449207,0.022558706692631197,0.24732838278729188,2.227918013079664,6.151399033799883,0.03401887708729999,0.6047447198881272,2.048888890443183,5.998007255983198,0.03691235029693205,0.5691619876303008,2.182292787570974,7.596972524806932,0.03226617276062307,0.8513192933185078,1.4932413485016647,3.950285430668756,0.02419386224483079,0.3619743724161394,2.9090683036298004,7.8817489460185035,0.06205239652086331,1.3233818047609638,2.7543855450914183,7.529318708238592,0.06078676283559729,0.8616503640169375,0.0060655268369008,0.2077138603932601,0.1437509521609291,0.0430465348207886,0.0441938948282402,0.2642830330965409,12.957180992963751,0.1337348639965935,0.1028872277749034,0.099397564912218
3869,2P53869_PI,52.98708545774105,27.48370426774678,0.9096194833513515,4.54011488231178,0.022471423719247888,0.2470817551497825,2.29957382036383,3.4695431282466074,0.03500996459455365,0.598258237494728,2.061699148238173,3.8572250141265947,0.03638850747100895,0.5727887197925738,2.2116245503046414,4.6144376101047815,0.03332682173241317,0.8523926578740414,1.5195935625878925,2.3352484486456055,0.023890288927293366,0.3584080935238317,2.984398974796622,5.103998394112095,0.0627574678129885,1.3191204416635265,2.7607622098386257,5.606493523272911,0.06065108372197235,0.876321205904245,0.0207308036957636,0.1471266912770711,0.3624062419740014,0.0302181913036576,0.0471661271521736,0.1749100579463159,0.796693732961299,0.1412840811814626,0.0995492448140745,0.1072913240116697
3870,2P53870_PI,52.36768083442335,8.471216111344859,0.8786750551832191,1.0261773191197192,0.023321637818062745,0.24877658117192317,2.3681669647448897,5.772464502626469,0.033221477658172446,0.6017508561473204,2.1607493483628164,5.535620144466626,0.03557890432963833,0.5678960074880713,2.279944083621634,7.017894262277021,0.031265219028763315,0.8477917622218883,1.5860361341715368,3.7020714363775755,0.023311559972368768,0.36036027071112603,3.051860832646329,7.407028856505146,0.06106705064155861,1.3216585255883289,2.8715184509073235,6.997019841390596,0.05938402556112744,0.8619521188966301,0.0398473639343023,0.3632150815101163,0.2190647621029465,0.032969413274359,0.0201939929847883,0.0233710625093175,9.66035239454268,0.3500663305700708,0.081401229246613,0.0141068438027807
3871,2P53871_PI,47.83590674522552,22.780695368064528,0.7888808377822186,3.741896158909032,0.02307203373177175,0.2433950644380754,2.4351553226759517,3.3582292650110626,0.03390437328696141,0.5984311662601605,2.2240721209541388,3.1166575761752373,0.036046378328459985,0.5665303226953444,2.3513822361756227,3.938421950482187,0.0319917665342863,0.851444074219188,1.6258965525718247,2.1233408441579744,0.023620303345268347,0.3557753183681373,3.122459836586917,4.806134963459576,0.06150474890052115,1.3128674484782388,2.929660536689745,4.3510672987940255,0.0599112545749675,0.8679495811059895,0.0280606479926692,0.3222072858531703,0.3471214307977111,0.0335399634913968,0.0188685040576552,0.0536012817722755,2.072050791559389,0.1558403885334198,0.0374318635377008,0.0701942205268981
3872,2P53872_PI,79.14781359519411,7.849751803306076,1.451037438901287,0.9033156250410783,0.023682620871433645,0.24726487477168654,1.9186454789438872,5.894760055388328,0.03300947332312316,0.6037145914885108,1.7743812953840454,5.711487279669517,0.03489329804342009,0.5693485917463765,1.8223114977951287,7.206747189082189,0.03094486209269182,0.8500791304434564,1.3228803696227873,3.8066889076900354,0.022995119577171496,0.36157257608129195,2.5681929184451997,7.527175924925215,0.06085144802409537,1.3233109192060657,2.4311795290397487,7.1977907198402855,0.05829772811626634,0.8626171731069256,0.0095949261640606,0.3343135075679666,0.083068533754502,0.0221574097531122,0.0092523941328461,0.1629501916519525,11.630194333769264,0.0232235463272701,0.0693416555689937,0.0148938868008992
3873,2P53873_PI,78.89625588439411,10.250335598599111,1.4498849501894586,1.3310753700504143,0.023542957702105318,0.24517093067256587,2.018517736703184,5.252641915384567,0.03459384496806788,0.6032923393679606,1.9272267189875003,4.87843598062068,0.03949990483228022,0.568082122957396,1.9941274286995216,6.148461053576413,0.03348485840530742,0.8519919959443856,1.4040668316022924,3.362689571133897,0.025376073089927877,0.3594879607081436,2.706061872550902,6.813490981518712,0.0623860272091377,1.3209019761745049,2.670168458026964,6.225767495009852,0.06240835641457527,0.863248381925624,0.021875986520312,0.2007035849054918,0.0414880827928097,0.0555600439225761,0.0011933164704157,0.0253791237235252,8.267001397703801,0.1513058592029803,0.0079801985777294,0.0226698836411062
