run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,RMSE_unc_weights_Pad,RMSE_unc_weights_Thd,RMSE_unc_weights_Pap,RMSE_unc_weights_Thp,RMSE_no_weights_Pad,RMSE_no_weights_Thd,RMSE_no_weights_Pap,RMSE_no_weights_Thp,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
2510,3P52510_PI,160.83107785226593,21.253032851632803,3.3577886404785757,3.4654842613056602,0.02112280056985475,0.21311829948326827,1.5906099722699043,3.8219638054300806,0.035305166228186406,0.6399751829652995,1.3803585470983832,2.455177977075523,0.019483322347606014,0.36895465192958465,2.520301660119893,3.65002557054245,0.042449914259248274,0.6272510395372659,2.6022158146204957,5.372842758658526,0.06431233514627487,1.35493565087996,0.0420116196190785,0.0120434916041954,0.0731138302245741,0.0031060901474937,0.0507209679313473,0.1523291035501051,1.4809679523100017,0.136901817045546,0.1060121973085676,0.1175224421021443
2511,3P52511_PI,75.7318382804079,21.28405164375289,1.3788081278243485,3.3583834265602808,0.020208961328174457,0.2160185415842433,2.0023713435341954,3.5976445423256584,0.03520040592366344,0.6393070787189911,1.3701542285691115,2.2608197036506827,0.02334640279463633,0.36572967290966446,2.0242266301508653,3.406409221416074,0.04544867349887195,0.6240996768225369,2.639025879273547,5.081719470894215,0.06352705282128353,1.3504113748228546,0.0371408766865823,0.0530214653505944,0.1540209138859839,0.037787807933469,0.0135434507677709,0.223946239873279,1.8488731419639728,0.2434520333341743,0.0433156956613486,0.0713550201785746
2512,3P52512_PI,128.9781366030993,26.142115261551744,2.642009964969968,4.109111820227733,0.02064283337805771,0.22383681773310607,1.5671719915592146,3.40608058454939,0.03456865338593797,0.6359733233977902,1.2858777142816324,2.3735175129610835,0.02093336158511477,0.3694958516448501,1.8667634265506334,3.435497691156987,0.04332546489448767,0.6290868213806977,2.1289474242897954,4.594990744265534,0.06339247232791513,1.3619378286764554,0.0179579630948412,0.0668880123807929,0.071313380374631,0.0116000367468318,0.0291489741240344,0.0937209793049876,1.2967097665110796,0.144196868616856,0.118851669857851,0.000907222478282
2513,3P52513_PI,83.90896063260877,52.23985076506152,1.6519891967907632,9.454260143110377,0.019318153659541044,0.21946807505058077,1.8951292598397784,7.0668400217184635,0.03505906564944751,0.6577848627774329,1.336296323960976,5.491874693930308,0.02290118205706694,0.3564495081061055,1.9127016239867871,9.416187488925644,0.0451496052763022,0.6214287055615775,2.5069635573299895,10.93354411430776,0.06394164979856817,1.353582684456718,0.0273216385185542,0.0530432970175286,0.0768174399978837,0.0342260152484484,0.0533553668914426,0.0558998274757512,0.5313960430147969,0.226650362429656,0.005081172765794,0.0779305906294103
2514,3P52514_PI,174.2414719433089,22.778377046143024,3.724721286864998,3.6679769822217314,0.02164407985575245,0.21487047019277483,1.7112097710819305,3.556721748519419,0.03621277111659965,0.6380415092252602,1.582945107421066,2.363031799078957,0.022175718991719964,0.36920985377481924,2.492929906326367,3.4647162850790445,0.04485047463892958,0.628068230790455,2.554392479385676,4.882702384481085,0.0647576894777542,1.3565311963622926,0.016063243977502,0.0041777359960577,0.0787152008467769,0.009815042872246,0.0100076836438687,0.1613566998399569,1.633573708172278,0.0978861467560276,0.0939978800674696,0.021096525013369
2515,3P52515_PI,105.32983492363088,24.431261327830406,2.027828889600357,3.9497547740070673,0.020225842565286586,0.21480036580116044,1.6545105874599044,3.2479350010238353,0.03602345530801909,0.6402383497044803,1.2217429169668639,2.078065267715286,0.02220322704677201,0.3661069146162832,1.7340732791890008,3.2460220793124925,0.04485933354102657,0.6247133168033192,2.1723156956217275,4.705282554914208,0.06463550868369841,1.3510769510438083,0.0327310121240297,0.006253648471058,0.1325092646630729,0.016207144899598,0.0322386907032845,0.2240288742820826,1.659675993987373,0.1270203354693836,0.0356810826731212,0.0610759874890623
2516,3P52516_PI,110.98026349717198,26.632148080599546,2.1859596045346232,4.317820840357961,0.019739491204198753,0.2176267772867756,1.5207564500571435,3.437620156128345,0.03625644429329785,0.6385840002426196,1.1471618109326256,2.281407718707577,0.02097881227527557,0.3675696915053888,1.670516359633225,3.642934703331601,0.04394773109208628,0.6277466685602036,2.049534873594429,5.013768731591116,0.06491925963489087,1.3535004047711843,0.0171242942613722,0.0482914784185918,0.1532301681243861,0.0079205961509925,0.0375234419824601,0.194961214187672,0.9286837804313264,0.2276781960927516,0.0763653003029102,0.0603151608558604
2517,3P52517_PI,74.42257719871144,49.43976369274394,1.5242367616641372,9.348151568767983,0.018219873996389538,0.21421018047031679,2.0301301502530067,4.824640547221157,0.035152498893654856,0.6500007442560974,1.3983472121288705,3.8588300933455306,0.023345330715230737,0.3748753762024443,2.0656798706257793,7.369116987571235,0.04545879945078462,0.6427691321534302,2.705699168773051,8.186119244292932,0.06400491991667843,1.3656376575536893,0.0330822978430537,0.0631438293666685,0.023064978027687,0.0545591547594847,0.0559492308173203,0.0540279527676192,0.3033117247970725,0.0968100912682344,0.0598318303647202,0.0492827917057499
2518,3P52518_PI,68.03758661538959,23.322916943268314,1.3049149793531758,3.843683920968703,0.01918279481994588,0.21299112621924635,2.1248893020065514,3.4063222137664337,0.03498015523627818,0.6400475175382722,1.4328860909897687,2.1951485344709964,0.023436450095294634,0.3680085628983644,2.1323936212841796,3.312310840815484,0.04552687130073184,0.6263075067954974,2.799804068738007,4.82001828051156,0.06375134736650083,1.352722686890202,0.030733752912825,0.0575658938360455,0.0830622156182169,0.0547044503688971,0.0455572950751189,0.1285623548912767,1.7757256383431068,0.1134069639122694,0.0542613795131771,0.0561664195363751
2519,3P52519_PI,91.15536486486126,20.856754358230145,1.7277459327777378,3.3006056700448,0.02004844207193853,0.21522345225467315,1.7755619689497395,3.8542603213199156,0.03562516151550509,0.6387906979452046,1.2656022052824778,2.487031132928885,0.022389952973763585,0.36906301611552733,1.793576228721284,3.669238020789015,0.044774314890210706,0.6275832546125772,2.3321557699416706,5.337276166928165,0.06414354446106632,1.3552834499055384,0.0229423584579401,0.053437473260127,0.1408610806538318,0.0199486693925023,0.0361416070588348,0.2446571648229384,1.5221101313858678,0.1220930155696273,0.1078904476438181,0.0652765761135953
2520,3P52520_PI,185.73557074838612,38.05767264948814,3.9090603318256543,6.534319424753558,0.022330386809575872,0.21625790897891117,1.7999622050674027,3.742785972148237,0.03419383138758696,0.6450212680593215,1.6543530891546447,2.7052688944058843,0.019304081283229635,0.37091913342654653,2.8272371506316536,5.309700918351637,0.042091501897904185,0.6365697241957019,2.8851519364978433,6.233645195722172,0.06313492750276177,1.3624892752996474,0.0238031203964249,0.0426551285427816,0.0640579643729851,0.0038216673755261,0.0171096971157642,0.1832603590260355,0.2199558299781268,0.1225608447737623,0.0871212086475684,0.1037492908870565
2521,3P52521_PI,79.09595045749491,30.717860202018976,1.5243941645107193,5.215084311495704,0.01928984151003997,0.21641037163229204,1.9445636774923285,3.4759253385507742,0.035497456837918835,0.6416672651905939,1.3506064903566533,2.421121604454982,0.023252044946206554,0.37010760242263907,1.9484194020760273,4.170274256987304,0.04555389016569228,0.6319098860865342,2.5703044299561264,5.334353852392972,0.0642825885366281,1.357275367188712,0.027155869049555,0.026687681714623,0.1080867695311877,0.0365112488419543,0.0553716212994414,0.1080329447998224,0.5634245261026144,0.2239424185899044,0.0904155998239439,0.0833575527764715
2522,3P52522_PI,120.2094068121771,21.743095783823588,2.5864965919070633,3.5441354010841497,0.019586228205470978,0.21226270549066467,1.7235499318538554,3.5713822661530585,0.03480696413800342,0.6409816776397779,1.3643427987216428,2.2479881185933825,0.021891687093400464,0.36699605203002117,1.9121545928885322,3.404100646127827,0.04434533085521806,0.6249653722019082,2.27320084636068,5.084833815839334,0.06414275624253012,1.351826584289892,0.0393087201968013,0.0096944897042785,0.0265092889091433,0.0219660779745296,0.0544832234547615,0.1686125200744305,1.8508706875681888,0.1285115737123435,0.0521085156700867,0.1177315092688671
2523,3P52523_PI,304.49203431763556,58.13972773992388,8.371496328154143,12.342507277125483,0.023785525439752736,0.1945780655017311,5.436630475375065,7.288385591452816,0.03611852524308949,0.6653643185605908,5.0407813093213205,5.872028446872142,0.02028538875707629,0.37807945861199943,7.041999097603133,9.90920024880984,0.04246245448507038,0.6554320537667173,7.300594885445814,11.088147117938803,0.0654299548249895,1.3801723483836024,0.0301276959625004,0.0139859744007376,0.006733527761799,0.0005384048920867,0.0319327530544517,0.0590124264306475,0.0327720513054438,0.0197081234805216,0.081415992643028,0.098156677352194
2524,3P52524_PI,179.93405297049506,26.992184094637285,3.9646348121760706,4.494295923032956,0.021176194539328216,0.2168738769232695,1.9574060941096956,3.50600048723063,0.03565167779236221,0.6393148934519349,1.794319182327633,2.37860168870746,0.019726124832608577,0.36938924983545135,3.029986492011071,3.739420784012527,0.04299235835208952,0.6296287227348786,3.0664492318086505,5.095457552742091,0.06498501895149382,1.3556616588370913,0.0334720922164178,0.001792923303663,0.0607647377706159,0.0035262014943965,0.0460322589631345,0.1055568871607597,0.8243957582163147,0.2355855104031737,0.0991149737281862,0.0590993290187396
