run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
1189,3P51189_PI,75.42414117156017,27.295803081252586,1.4493606796477085,4.715260415850447,0.019573347,0.2125900587425034,1.3880834067136374,2.407766014121243,0.023650467,0.37072259591019785,2.0271499256065377,3.5017890405200824,0.035075387795064965,0.641440155,0.039004202,0.006826859,0.090633036,0.052732332,0.023261259,0.08031864,0.8167374191552204,0.1222785440241377,0.117970784,0.094749827
1190,3P51190_PI,95.96435440107658,51.796238262756646,1.9423276217615433,9.319429587620354,0.019674702427253617,0.21776394101965757,1.3166910610484217,3.6710662479210647,0.022615044262765338,0.37333407307503175,1.800432950046593,4.976442555247717,0.034407028672347524,0.6454634764422339,0.032142355,0.069796745,0.039721093,0.032264784,0.029921781,0.1663275095906343,0.07980813,0.020666428,0.095274803,0.017285591
1191,3P51191_PI,126.26851095226826,33.47993601454531,2.5060287035083904,5.488998681900965,0.021640515,0.2176233050947127,1.2750828631879159,2.128349666885808,0.023622846724925654,0.36769673756719307,1.6492992427458837,3.0802320061958075,0.035035481,0.6389461975040458,0.038961444,0.012714958,0.057226931,0.030836004,0.002026487,0.2735582148261615,0.7943045064037185,0.069508723,0.052562458,0.035535193
1192,3P51192_PI,106.01561060611695,36.62744166130944,2.430831928415874,6.555064287849564,0.016668044900628697,0.21292921407057824,1.425553574120835,2.285213413002365,0.023091808747169172,0.3657926212061389,1.8180442470502773,3.1660876109487064,0.035835707,0.6440968380723952,0.02236894,0.038099205,0.001223399,0.033391683,0.055827834,0.068730276,0.9348741679504184,0.1108834642879048,0.027817824,0.096067174
1193,3P51193_PI,139.1407455873079,40.65659771369916,2.9496488730505406,7.291281377556826,0.020377220084432313,0.2112229437095586,1.398243070320081,2.6120813014696926,0.021151346819588607,0.36092146,1.6312015339601846,3.667882344,0.034916424,0.6455677886882777,0.021425201,0.034661651,0.05478204,0.012355627,0.03641233,0.1133054947595232,1.0364015463500662,0.01717551,0.010969425,0.085078848
1194,3P51194_PI,100.67280796164427,29.22728248900963,1.9649322775105238,4.977242396704537,0.020316408,0.21525962678876792,1.2917312267782304,2.155563865495239,0.023437634902440486,0.36760156042575437,1.7478135683879839,3.223301738201438,0.035512578,0.6410000663043413,0.026299191,0.016623739,0.1015908545479609,0.029348259,0.013246146,0.1139487806679584,1.0074700186583618,0.1724211553536151,0.05513413,0.093297962
1195,3P51195_PI,84.66252721241354,44.18096179652077,1.5620996713826705,7.372169207791766,0.020116917,0.22155136545441462,1.2818833075136666,3.0005285045984675,0.022436984,0.3664831933914192,1.8421941080437907,4.081683875756462,0.035442307955278994,0.6461102375862215,0.032945927,0.050281439,0.1571984444688282,0.022025606,0.034898451,0.2208519878055179,0.2613545278404423,0.2147153248153386,0.033373831,0.070450913
1196,3P51196_PI,75.34777972508151,59.84396684094125,1.4463250036566162,12.518914435426266,0.019450705769725487,0.20113863176554944,1.3825416102665098,6.178295671796338,0.023475250456560456,0.37767675496530806,2.0134040410129486,7.484870932237743,0.035189871996860925,0.6630598815079501,0.030244488,0.030286441,0.098895765,0.045514709,0.036635948,0.034693225,0.1861188727982176,0.027303222,0.057178258,0.1038461932170664
1197,3P51197_PI,187.2585136717687,40.62950678402871,3.905461710678681,6.676422149350611,0.021618018855099983,0.220185345,1.5619632832713586,3.2527841297647577,0.021322358,0.352228045,1.7401870775284705,4.796995489,0.03800351,0.6495722814272372,0.016572414,0.009193102,0.138755336,0.003170391,0.00298328,0.2513565691723687,0.787189868,0.1687818233513658,0.000745851,0.093491142
1198,3P51198_PI,86.96227098358648,57.23690395323291,1.7869101278000028,10.559881567090944,0.018967180438221532,0.2202434894221205,1.3511864793481523,5.699131305,0.023668729712762824,0.35811234287986754,1.8912973134788218,7.3474058892748975,0.035081512,0.6514212193589175,0.036982857,0.012565083,0.035188437,0.052058609,0.019027759,0.044327364,0.6397833565826468,0.1205900009441689,0.005440829,0.034794992
